movie_id,genre_id
13597,10751
13597,14
678512,28
678512,18
399360,12
399360,18
9408,16
9408,35
9408,10751
361292,27
361292,9648
361292,18
10601,12
10601,14
10601,10751
1368166,9648
1368166,53
23048,878
23048,35
23048,12
984,28
984,80
984,53
12144,10751
12144,16
12144,12
12144,18
9482,878
9482,28
539885,28
539885,53
539885,80
210860,35
210860,12
985,27
985,878
308369,18
308369,35
10331,27
10331,53
10331,878
20048,35
20048,10749
10567,12
10567,16
10567,18
10567,10751
20453,18
20453,35
1226578,80
1226578,27
1226578,9648
1138194,53
1138194,27
192141,53
192141,28
567189,28
567189,53
567189,10752
11545,35
11545,18
2330,28
2330,35
2330,80
2330,12
419680,35
522162,10752
522162,36
522162,18
7347,18
7347,28
7347,80
292011,18
292011,36
292011,80
744275,18
744275,10749
14560,28
14560,12
14560,35
14560,10751
937287,18
937287,10749
10204,28
10204,12
10204,35
10867,18
1100988,27
1100988,53
1100988,878
80271,18
80271,35
80271,10749
9257,28
9257,53
9257,80
814,35
814,27
814,14
225565,35
225565,10749
171274,18
171274,9648
171274,35
132344,10749
132344,18
10316,18
5825,35
460458,28
460458,27
460458,878
8374,28
8374,53
8374,80
321741,18
271718,35
271718,10749
24420,18
24420,10749
24420,14
18533,18
18533,28
18533,80
762509,12
762509,10751
762509,16
553,80
553,18
553,53
449562,35
449562,80
72387,28
72387,80
72387,53
239571,18
239571,10749
8195,28
8195,53
8195,80
9894,35
9894,18
9894,53
83899,27
83899,53
83899,9648
429300,53
429300,10749
429300,12
10358,35
10358,10749
565426,10749
565426,35
7552,35
7552,80
508883,16
508883,14
508883,18
9645,27
9645,9648
9645,53
718032,18
718032,35
718032,10749
476299,27
284,35
284,18
284,10749
325348,28
325348,12
325348,878
19898,28
19898,27
19898,9648
19898,878
19898,53
10665,27
602223,28
602223,27
602223,53
459151,16
459151,35
459151,12
459151,10751
812583,53
812583,9648
812583,35
9947,28
9947,14
9947,12
591273,27
591273,9648
591273,18
11319,14
11319,10751
11319,16
11319,12
646389,28
646389,12
646389,53
480414,27
5156,18
403587,27
403587,14
403587,10749
8914,28
8914,27
8914,878
228970,18
292431,18
292431,10749
619778,27
619778,9648
23047,12
23047,14
23047,28
9350,28
9350,12
9350,53
660,12
660,28
660,53
68737,12
68737,14
467244,18
467244,36
467244,10752
18501,28
18501,53
18501,878
41436,27
41436,9648
949423,27
9567,10752
9567,28
9567,18
416477,35
416477,18
416477,10749
9757,35
8848,53
8848,80
8848,18
568160,16
568160,18
568160,14
568160,10749
8470,18
8470,53
8470,80
38167,18
38167,10749
418078,18
418078,27
418078,9648
338,35
338,18
539537,12
539537,14
539537,27
539537,9648
335796,27
549053,35
549053,18
549053,10749
8390,35
8390,10749
458305,878
458305,9648
458305,27
888,14
888,35
888,10751
776503,18
776503,10402
776503,10749
2976,35
2976,10749
2976,18
696,35
696,18
696,10749
522931,28
522931,35
522931,80
522931,53
55787,18
55787,10749
316023,35
412656,14
412656,878
412656,12
180299,28
180299,80
180299,53
634492,28
634492,14
58244,10749
58244,878
58244,18
58244,14
38810,18
14564,27
848326,878
848326,28
848326,12
1281,10751
1281,12
1281,35
5528,18
5528,35
5528,10402
629542,28
629542,16
629542,35
629542,80
629542,10751
339877,16
339877,18
339877,36
115782,18
115782,36
407436,12
407436,18
43947,53
43947,80
43947,27
858,35
858,18
858,10749
581392,27
581392,28
581392,53
581392,12
9312,28
9312,14
77987,18
77987,53
77987,80
104,28
104,18
104,53
262,18
262,35
2133,18
2133,12
2133,28
88794,18
88794,80
88794,36
457335,28
457335,35
457335,53
11770,28
11770,35
1429,80
1429,18
9007,35
9007,10749
9007,14
8923,80
8923,18
2135,878
2135,12
2135,28
2082,27
587807,35
587807,10751
587807,16
8265,35
8265,18
8265,10749
9574,35
9574,10751
9574,878
364433,878
364433,28
364433,18
899112,28
899112,35
899112,14
38745,10751
38745,35
38745,12
38745,14
1262,18
1262,35
1262,10749
1262,14
504,80
504,18
926,35
926,878
926,12
38321,28
38321,14
38321,27
840430,18
840430,35
294963,18
294963,27
294963,37
11460,53
11460,9648
82703,16
82703,878
82703,35
82703,12
82703,10751
4970,27
4970,9648
4970,53
365942,10749
365942,878
365942,18
228165,12
228165,16
228165,35
228165,10751
228165,14
36593,35
36593,80
552178,18
552178,53
3563,35
3563,10749
12159,18
12159,14
12159,10749
10996,10751
10996,12
10996,35
387,18
387,36
387,10752
2022,35
2022,10749
747188,35
747188,18
9493,35
8536,878
8536,28
8536,12
290512,18
290512,12
290512,10749
422,18
625568,28
625568,53
625568,80
303991,35
303991,18
9384,35
9384,80
548,80
548,18
548,9648
267193,28
267193,35
522,35
522,18
522,36
79,18
79,12
79,28
79,36
277217,10751
277217,12
277217,14
277217,10770
1106739,18
1106739,53
332210,12
332210,16
332210,35
332210,10751
11978,18
648579,28
648579,35
648579,80
384680,18
384680,37
384680,36
384680,12
1398,878
1398,18
581600,35
581600,28
581600,53
9397,35
9397,878
9397,28
12242,16
12242,35
12242,10751
12242,28
10950,18
663712,27
87818,35
473,9648
473,18
473,53
483906,28
483906,80
483906,18
428449,18
428449,14
428449,10749
6950,28
6950,18
6950,878
6950,53
783,18
783,36
968051,27
37472,28
37472,36
37472,18
8856,12
8856,18
8856,28
8856,10749
8856,10751
667,28
667,53
667,12
41216,16
41216,12
41216,10751
41216,14
522212,18
522212,80
522212,36
8456,18
8456,28
837,27
837,878
837,9648
481084,10751
481084,16
481084,35
481084,14
134411,28
134411,18
134411,53
110420,16
110420,10751
110420,18
110420,14
8872,35
8872,10402
401469,18
401469,80
401469,53
87492,18
87492,53
42188,18
42188,10749
42188,878
642,37
763285,53
763285,28
763285,18
763285,80
11969,37
11969,28
80035,35
80035,28
80035,878
9600,80
9600,35
832,18
832,53
832,80
11459,12
11459,35
11459,10751
12102,18
6278,12
6278,28
6278,14
304410,35
304410,10402
304410,18
10320,18
10320,27
10320,53
901,35
901,18
901,10749
9595,28
9595,35
9595,10752
9494,35
9494,10749
8814,28
8814,27
8814,878
282984,18
282984,35
15370,12
15370,14
15370,16
15370,18
15370,10751
8202,878
8202,28
8202,53
11199,28
11199,12
11199,35
653,27
653,14
804150,53
804150,35
804150,80
43923,35
43923,18
43923,10749
1083381,27
1083381,9648
1083381,878
11439,53
11439,9648
6038,12
6038,35
6038,37
347375,28
347375,53
37707,27
37707,878
369557,10749
369557,18
369557,10402
369557,35
14337,878
14337,18
14337,53
14001,27
696374,10749
696374,18
301351,18
301351,10402
301351,10749
301351,35
13455,878
13455,28
13455,12
13455,53
257088,28
257088,12
257088,80
257088,53
10376,18
10376,10402
149509,18
149509,14
149509,53
280217,28
280217,12
280217,16
280217,35
280217,10751
6972,12
6972,10749
6972,18
623,35
623,80
1084199,27
1084199,878
1084199,53
502416,27
502416,53
154400,18
154400,80
12556,10749
12556,35
12556,14
10139,36
10139,18
1900,53
1900,18
1900,80
820,18
820,53
820,36
11451,35
11451,10751
11451,12
11451,14
11451,10749
11011,35
11011,10751
921,10749
921,18
921,36
1646,80
1646,18
86825,18
86825,27
86825,53
376866,18
399402,28
399402,53
168530,28
168530,35
63492,35
63492,10749
8292,28
8292,80
64689,80
64689,53
794,27
794,53
112949,10749
112949,53
9388,35
9388,18
8328,10402
8328,18
8328,10749
797,18
446791,80
446791,36
446791,53
446791,18
1248,80
1248,53
1248,27
245,18
245,35
245,10749
37169,27
10313,35
10313,10752
523139,27
1428,28
1428,80
1428,53
1428,37
1304313,27
43593,35
43593,27
9631,28
9631,80
9631,18
9631,53
951491,27
951491,9648
96724,18
96724,10749
96724,36
10147,18
10147,35
10147,80
152603,18
152603,10749
152603,14
409,18
409,10749
409,10752
287903,27
287903,35
287903,14
8913,27
967,36
967,18
967,12
539972,28
539972,12
539972,53
774752,35
774752,878
774752,12
484718,35
11474,28
11474,53
243688,27
28355,27
28355,9648
28355,53
9378,27
9378,53
22972,10752
22972,28
22972,12
22972,18
22972,53
4836,18
4836,53
4836,80
12573,35
12573,18
10098,35
10098,18
527435,35
527435,12
527435,10751
527435,14
339527,53
339527,80
339527,9648
329833,28
329833,12
329833,35
16690,12
16690,14
16690,16
16690,10751
681,28
681,53
317442,28
317442,10749
317442,16
72571,27
72571,9648
400710,18
400710,27
400710,53
1523,18
826,18
826,36
826,10752
372343,80
372343,53
372343,9648
372343,27
724495,28
724495,18
724495,36
724495,10752
12279,10751
12279,28
12279,35
12279,12
12279,878
1535,28
1535,80
1535,53
688,18
688,10749
475303,35
475303,10749
795,18
795,14
795,10749
10065,27
42297,18
42297,10749
77931,14
77931,10751
77931,35
77931,16
454992,35
454992,28
454992,12
16614,35
16614,18
16614,10749
666277,18
666277,10749
615665,35
615665,10749
26389,28
26389,80
26389,53
68727,53
68727,80
68727,9648
964980,18
964980,36
55301,35
55301,14
55301,10751
55301,10402
55301,16
34016,10749
34016,35
433310,35
433310,10749
433310,14
9488,10751
9488,28
9488,12
9488,35
9488,878
378,35
378,80
89492,35
11551,35
11551,12
11551,14
11551,878
11551,28
503,12
503,28
503,18
503,53
379170,80
379170,18
379170,9648
379170,53
379170,10770
23082,35
23082,14
23082,10749
9513,35
9513,10751
9513,12
49021,28
49021,12
49021,53
507076,18
507076,27
507076,10402
147,18
682507,18
682507,9648
682507,10749
49526,80
49526,28
49526,53
294272,12
294272,10751
294272,14
192102,28
192102,18
192102,53
37233,18
37233,9648
37233,53
318121,35
318121,18
1547,27
1547,35
1547,53
371645,12
371645,35
371645,18
273895,36
273895,18
59860,12
59860,35
59860,10749
6415,28
6415,35
6415,10752
8005,35
599975,27
599975,53
923,27
923,878
58431,10749
58431,27
58431,35
58431,53
11397,35
37821,28
37821,35
37821,53
37821,10749
9913,18
9913,27
9913,9648
9913,53
4032,35
4032,18
11395,14
11395,18
11395,35
11395,10751
1251,28
1251,18
1251,10752
606856,12
606856,10751
537116,18
537116,10402
505192,18
505192,80
505192,53
283445,27
29917,53
29917,9648
463821,35
463821,10751
463821,14
463821,27
463821,9648
253,12
253,28
253,53
760161,27
760161,53
10925,35
10925,27
10925,878
1275779,878
1275779,53
5336,27
5336,18
11282,35
11282,12
29427,9648
29427,27
29427,28
10590,28
10590,36
10590,10752
864,35
864,12
864,18
203,18
203,80
319888,35
319888,18
319888,36
319888,12
37797,16
37797,18
37797,10751
8224,53
8224,80
8224,9648
602734,27
602734,9648
8346,35
8346,18
8346,10749
796499,28
796499,80
796499,35
682,12
682,28
682,53
585216,27
585216,53
585216,9648
18947,18
18947,35
146198,28
146198,80
146198,12
146198,53
59678,28
59678,35
59678,878
82525,80
82525,18
82525,53
9276,27
9276,878
8452,28
8452,878
8452,53
339967,18
339967,14
339967,878
9571,35
9571,18
1923,18
1923,9648
1923,27
483184,80
483184,18
483184,53
465136,10749
465136,14
650,80
650,18
8461,53
8461,27
228066,18
228066,878
228066,53
2309,12
2309,10751
2309,14
804,10749
804,35
804,18
6282,35
6282,18
6282,10402
6282,10749
13051,80
13051,28
13051,18
137093,35
446893,10751
446893,16
446893,35
446893,14
446893,12
446893,10402
24238,16
24238,35
24238,18
10603,12
10603,35
10603,10751
10603,10749
10314,35
10314,10749
9381,28
9381,12
9381,878
9381,53
8769,27
556803,10749
556803,35
4564,35
4564,18
4564,10749
940551,10751
940551,35
940551,12
940551,16
10673,80
10673,18
11281,27
14069,14
14069,16
14069,18
14069,878
591274,27
591274,9648
591274,18
48171,18
48171,53
48171,27
691,12
691,28
691,53
88005,35
88005,18
88005,10749
10708,35
10708,10751
10024,18
345938,18
345938,10751
802,18
632357,27
632357,9648
8274,35
1844,10749
1844,18
1844,9648
11806,10751
11806,35
458594,28
458594,53
198375,16
198375,18
198375,10749
339692,80
339692,18
339692,53
655,18
500682,80
500682,18
500682,53
184346,53
184346,80
184346,27
931285,28
931285,14
931285,12
698,28
698,12
698,53
698,878
14411,28
14411,12
14411,16
14411,10751
14411,14
426543,10751
426543,14
426543,12
1677,18
1677,10402
1100782,27
1100782,10402
1100782,9648
1100782,53
37950,18
37950,10749
23488,14
23488,18
23488,53
399019,18
2609,35
700,12
700,28
700,53
77866,53
77866,28
77866,18
77866,80
559907,12
559907,18
559907,14
5994,35
5994,18
5994,10749
5994,14
1691,27
10474,18
10474,80
12180,16
12180,28
12180,878
12180,12
755566,28
755566,14
755566,27
755566,35
755566,53
12184,18
12184,10749
12184,36
73861,80
73861,27
73861,53
71880,35
71880,10751
2642,10749
2642,35
9285,35
9285,12
384682,35
14164,28
14164,12
14164,14
14164,878
14164,53
629176,878
629176,80
629176,28
48231,18
21032,12
21032,16
21032,18
21032,10751
11104,18
11104,35
11104,10749
500840,9648
500840,53
500840,18
707,12
707,28
707,53
41402,18
41402,27
41402,9648
24803,10749
24803,18
310593,35
310593,18
310593,10749
62838,35
62838,10749
15144,35
15144,10749
1788,18
1788,10749
470044,80
470044,18
374416,35
374416,10751
374416,12
868759,28
868759,35
868759,10749
967847,14
967847,12
967847,35
552524,10751
552524,878
552524,35
10664,53
10664,27
1114513,27
1114513,53
13680,35
13680,10751
7461,18
7461,28
7461,53
7461,80
19901,28
19901,14
19901,878
429300,53
9477,12
411088,18
90,28
9334,14
9705,53
8914,28
1429,80
57800,10751
456740,27
