movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,status,overview
310,Bruce Almighty,en,2003-05-23,101,80000000.0,484592874.0,15.0498,6.729,11607,Released,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers."
600,Full Metal Jacket,en,1987-06-26,117,30000000.0,46357676.0,13.7276,8.118,11606,Released,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
1417,Pan's Labyrinth,es,2006-10-11,118,19000000.0,83258226.0,16.7009,7.767,11601,Released,"In post–civil war Spain, 10-year-old Ofelia moves with her pregnant mother to live under the control of her cruel stepfather. Drawn into a mysterious labyrinth, she meets a faun who reveals that she may be a lost princess from an underground kingdom. To return to her true father, she must complete a series of surreal and perilous tasks that blur the line between reality and fantasy."
51876,Limitless,en,2011-03-17,106,27000000.0,161900000.0,11.5822,7.203,11599,Released,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.
510,One Flew Over the Cuckoo's Nest,en,1975-11-19,135,3000000.0,108981275.0,18.6389,8.407,11597,Released,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward."
508442,Soul,en,2020-12-25,101,150000000.0,121977511.0,19.1074,8.089,11580,Released,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth."
629,The Usual Suspects,en,1995-07-19,106,6000000.0,23300000.0,18.1458,8.166,11569,Released,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess."
338952,Fantastic Beasts: The Crimes of Grindelwald,en,2018-11-14,134,200000000.0,654900000.0,13.0832,6.833,11567,Released,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world."
12405,Slumdog Millionaire,en,2008-11-12,121,15000000.0,378400000.0,13.1838,7.731,11457,Released,"A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?""."
62211,Monsters University,en,2013-06-19,104,200000000.0,743559465.0,14.5363,7.055,11446,Released,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.
854,The Mask,en,1994-07-29,101,23000000.0,351583407.0,20.2286,6.995,11436,Released,"Timid bank clerk Stanley Ipkiss discovers a magical mask infused with the spirit of the Norse god Loki. Donning it transforms him into an unrestrained, green-faced, cartoon-like wild man. While the mask grants him the confidence to woo a local singer, it also makes him the target of a ruthless mobster."
8844,Jumanji,en,1995-12-15,104,65000000.0,262821940.0,5.2543,7.249,11431,Released,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures."
497698,Black Widow,en,2021-07-07,134,200000000.0,379751131.0,30.1503,7.16,11406,Released,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger."
45243,The Hangover Part II,en,2011-05-25,102,80000000.0,586764305.0,13.037,6.512,11403,Released,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group."
168259,Furious 7,en,2015-04-01,138,190000000.0,1515400000.0,20.3994,7.216,11395,Released,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
2080,X-Men Origins: Wolverine,en,2009-04-28,107,150000000.0,373062864.0,2.3595,6.296,11379,Released,"After seeking to live a normal life after 200 years, Logan sets out to avenge a death by undergoing the mutant Weapon X program and becoming Wolverine."
206647,Spectre,en,2015-10-26,148,245000000.0,880707597.0,12.3398,6.571,11362,Released,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE."
787,Mr. & Mrs. Smith,en,2005-06-07,120,110000000.0,487287646.0,20.4333,6.693,11354,Released,"A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other."
84892,The Perks of Being a Wallflower,en,2012-09-20,103,13000000.0,33384127.0,13.9731,7.804,11339,Released,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love."
346698,Barbie,en,2023-07-19,114,145000000.0,1447138421.0,25.2369,6.915,11329,Released,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans."
577922,Tenet,en,2020-08-22,150,205000000.0,365304105.0,21.4136,7.174,11312,Released,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time."
652,Troy,en,2004-05-13,163,175000000.0,497409852.0,62.816,7.183,11304,Released,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy."
580489,Venom: Let There Be Carnage,en,2021-09-30,97,110000000.0,506863592.0,17.3213,6.738,11287,Released,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady."
197,Braveheart,en,1995-05-24,178,72000000.0,213216216.0,18.5201,7.946,11276,Released,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule."
82992,Fast & Furious 6,en,2013-05-21,130,160000000.0,788700000.0,1.424,6.816,11275,Released,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty."
361743,Top Gun: Maverick,en,2022-05-21,131,170000000.0,1488732821.0,39.934,8.158,11272,Released,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen."
4935,Howl's Moving Castle,ja,2004-09-09,119,24000000.0,236049757.0,24.7974,8.4,11257,Released,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king."
293167,Kong: Skull Island,en,2017-03-08,118,185000000.0,566652812.0,16.9264,6.556,11248,Released,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island."
343668,Kingsman: The Golden Circle,en,2017-09-20,141,104000000.0,410902662.0,12.5383,6.945,11247,Released,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world."
453,A Beautiful Mind,en,2001-12-14,135,58000000.0,316791257.0,15.4609,7.854,11223,Released,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery."
89,Indiana Jones and the Last Crusade,en,1989-05-24,127,48000000.0,474171806.0,15.3115,7.855,11205,Released,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!"
211672,Minions,en,2015-06-17,91,74000000.0,1159457503.0,13.3904,6.422,11204,Released,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world."
266856,The Theory of Everything,en,2014-11-07,123,15000000.0,123726688.0,7.3158,7.828,11195,Released,"Once a healthy, active young man, Hawking received an earth-shattering diagnosis at 21 years of age. With Jane fighting tirelessly by his side, Stephen embarks on his most ambitious scientific work, studying the very thing he now has precious little of – time."
19913,(500) Days of Summer,en,2009-07-17,95,7500000.0,60781545.0,12.4817,7.305,11162,Released,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life."
64688,21 Jump Street,en,2012-03-14,109,42000000.0,201585328.0,12.7134,6.885,11158,Released,"When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go undercover as high school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier -- and, what's more, they must again confront the teenage terror and anxiety they thought they had left behind."
294254,Maze Runner: The Scorch Trials,en,2015-09-09,131,61000000.0,312296056.0,13.8744,6.731,11150,Released,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all."
641,Requiem for a Dream,en,2000-10-06,102,4500000.0,7390108.0,6.8395,8.009,11139,Released,The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.
539,Psycho,en,1960-06-22,109,806947.0,50000000.0,21.6854,8.41,11119,Released,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother."
41154,Men in Black 3,en,2012-05-23,106,225000000.0,654213485.0,11.2719,6.547,11092,Released,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind."
1593,Night at the Museum,en,2006-12-20,108,110000000.0,574480841.0,15.4407,6.6,11073,Released,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits."
59967,Looper,en,2012-09-26,118,30000000.0,47042000.0,12.4494,6.911,11047,Released,"In the year 2044, time travel has not yet been invented but in 30 years it will have been. When the mob wants to get rid of someone, they will send their target into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination."
58574,Sherlock Holmes: A Game of Shadows,en,2011-11-22,129,125000000.0,334615000.0,9.8661,7.146,11047,Released,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the detective."
359940,"Three Billboards Outside Ebbing, Missouri",en,2017-12-01,115,15000000.0,162729321.0,10.1825,8.052,11044,Released,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated."
36658,X2,en,2003-04-27,133,110000000.0,407711549.0,0.8734,7.043,11013,Released,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join Magneto and Mystique to unhinge Stryker's scheme to exterminate all mutants."
679,Aliens,en,1986-07-18,137,18500000.0,183316455.0,23.6083,7.967,11013,Released,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426."
791373,Zack Snyder's Justice League,en,2021-03-18,242,70000000.0,0.0,19.7621,8.083,10986,Released,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions."
181812,Star Wars: The Rise of Skywalker,en,2019-12-18,142,489900000.0,1074144248.0,24.2469,6.261,10985,Released,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins."
9799,The Fast and the Furious,en,2001-06-22,106,38000000.0,207283925.0,1.5573,7.012,10971,Released,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD."
605,The Matrix Revolutions,en,2003-11-05,129,150000000.0,424988211.0,16.6479,6.756,10970,Released,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.
502356,The Super Mario Bros. Movie,en,2023-04-05,93,100000000.0,1360879735.0,34.7376,7.6,10965,Released,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi."
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,2020-02-05,109,75000000.0,205537933.0,11.9801,6.868,10903,Released,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord."
337339,The Fate of the Furious,en,2017-04-12,136,250000000.0,1236000000.0,10.9501,6.851,10900,Released,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before."
56292,Mission: Impossible - Ghost Protocol,en,2011-12-07,133,145000000.0,694713380.0,14.9019,7.115,10886,Released,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster."
420818,The Lion King,en,2019-07-12,118,260000000.0,1662020819.0,17.7254,7.095,10827,Released,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his."
301528,Toy Story 4,en,2019-06-19,100,175000000.0,1073841394.0,31.8972,7.464,10811,Released,"Woody has always been confident about his place in the world, devoted to taking care of his kid—whether that's Andy or Bonnie. But after Bonnie creates a reluctant new toy called ""Forky"", a road trip adventure alongside old and new friends challenges everything Woody believes about loyalty, purpose, and what it truly means to be a toy."
10020,Beauty and the Beast,en,1991-10-22,84,25000000.0,424967620.0,18.935,7.726,10786,Released,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within."
608,Men in Black II,en,2002-07-03,88,140000000.0,445135288.0,11.9145,6.39,10770,Released,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction."
772,Home Alone 2: Lost in New York,en,1992-11-15,120,18000000.0,358994850.0,21.5235,6.791,10757,Released,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve."
1402,The Pursuit of Happyness,en,2006-12-14,117,55000000.0,307077295.0,20.5465,7.886,10734,Released,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
399566,Godzilla vs. Kong,en,2021-03-24,114,200000000.0,470116094.0,15.6225,7.529,10733,Released,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages."
420817,Aladdin,en,2019-05-22,127,183000000.0,1054304000.0,15.0538,7.081,10717,Released,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.
405774,Bird Box,en,2018-12-13,124,19800000.0,0.0,12.4047,6.825,10704,Released,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety."
392044,Murder on the Orient Express,en,2017-11-03,114,55000000.0,352800000.0,12.804,6.707,10636,Released,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.
13475,Star Trek,en,2009-05-06,127,150000000.0,386839614.0,21.9278,7.437,10610,Released,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again."
602,Independence Day,en,1996-07-02,145,75000000.0,817400891.0,15.1904,6.918,10593,Released,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredible magnitude has arrived. Its mission: total annihilation over the Fourth of July weekend. The last hope to stop the destruction is an unlikely group of people united by fate and unimaginable circumstances."
82702,How to Train Your Dragon 2,en,2014-06-05,102,145000000.0,621537519.0,18.779,7.685,10572,Released,"Five years after uniting the dragons and Vikings of Berk, Hiccup and Toothless soar beyond their homeland, charting the vast unknown. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider with a startling connection to Hiccup. And as the ruthless dragon conqueror Drago Bludvist rises to seize control of both dragons and people alike, Hiccup must step into his role as a true leader and, alongside his friends and Toothless, protect Berk from a devastating war."
10674,Mulan,en,1998-06-18,88,90000000.0,304320254.0,19.1897,7.903,10565,Released,"When Imperial China calls one man from every family to defend the empire from invading Huns, a young woman disguises herself as a soldier to take her ailing father’s place. Facing ruthless invaders, brutal training, and the risk of execution if discovered, she must decide who she truly is— and what she’s willing to fight for."
453395,Doctor Strange in the Multiverse of Madness,en,2022-05-04,126,295400000.0,955775804.0,40.1634,7.232,10561,Released,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary."
283366,Miss Peregrine's Home for Peculiar Children,en,2016-09-28,127,110000000.0,296482446.0,11.5255,6.8,10556,Released,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.
566525,Shang-Chi and the Legend of the Ten Rings,en,2021-09-01,132,150000000.0,432243292.0,25.124,7.491,10553,Released,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.
515001,Jojo Rabbit,en,2019-10-18,108,14000000.0,82468705.0,12.6733,7.979,10553,Released,"Jojo, a lonely German boy during World War II has his world shaken when he learns that his single mother is hiding a Jewish girl in their home. Influenced by a buffoonish imaginary version of Adolf Hitler, he begins to question his beliefs and confront the conflict between propaganda and his own humanity."
381284,Hidden Figures,en,2016-12-10,127,25000000.0,235957472.0,19.2055,8.046,10551,Released,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big."
110415,Snowpiercer,ko,2013-08-01,127,39200000.0,86758912.0,12.4631,6.906,10540,Released,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer; a train that travels around the globe via a perpetual-motion engine."
262500,Insurgent,en,2015-03-18,119,110000000.0,297002527.0,13.2117,6.359,10519,Released,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.
627,Trainspotting,en,1996-02-23,94,4000000.0,71981823.0,13.5033,7.958,10515,Released,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends --Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind as Begbie and Sick Boy come knocking."
36668,X-Men: The Last Stand,en,2006-05-24,104,210000000.0,459359555.0,1.1649,6.426,10511,Released,"When a cure is found to treat mutations, lines are drawn amongst the X-Men led by Professor Charles Xavier, and Magneto's Brotherhood of Mutants."
17654,District 9,en,2009-08-05,112,30000000.0,210888950.0,14.673,7.475,10491,Released,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9."
454626,Sonic the Hedgehog,en,2020-02-12,99,85000000.0,319715683.0,17.3301,7.278,10485,Released,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination."
70,Million Dollar Baby,en,2004-12-05,132,30000000.0,216763646.0,11.272,7.954,10469,Released,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her."
9479,The Nightmare Before Christmas,en,1993-10-09,76,18000000.0,75634409.0,16.1092,7.833,10456,Released,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans."
950,Ice Age: The Meltdown,en,2006-03-29,91,80000000.0,660998756.0,16.4032,6.724,10450,Released,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation."
76170,The Wolverine,en,2013-07-21,126,120000000.0,415440673.0,4.5631,6.437,10412,Released,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan."
330457,Frozen II,en,2019-11-20,103,150000000.0,1453683476.0,27.16,7.228,10378,Released,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom."
8960,Hancock,en,2008-07-01,92,150000000.0,629400000.0,8.9814,6.357,10363,Released,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?"
287947,Shazam!,en,2019-03-29,132,80000000.0,367799011.0,13.6324,6.974,10326,Released,A boy is given the ability to become an adult superhero in times of need with a single magic word.
3933,Corpse Bride,en,2005-09-12,77,40000000.0,118133252.0,22.1562,7.592,10312,Released,"In a 19th-century European village, a young man about to be married is whisked away to the underworld and wed to a mysterious corpse bride, while his real bride waits bereft in the land of the living."
568124,Encanto,en,2021-10-13,102,150000000.0,261292688.0,18.5589,7.566,10304,Released,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope."
423,The Pianist,en,2002-09-17,150,35000000.0,120098945.0,22.9485,8.37,10288,Released,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city."
5915,Into the Wild,en,2007-09-21,148,15000000.0,56255142.0,11.2315,7.793,10238,Released,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness."
2501,The Bourne Identity,en,2002-06-14,119,60000000.0,214034224.0,16.4559,7.484,10235,Released,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?"
87,Indiana Jones and the Temple of Doom,en,1984-05-23,118,28000000.0,333000000.0,14.9596,7.311,10233,Released,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace."
564,The Mummy,en,1999-04-16,124,80000000.0,415885488.0,30.8104,6.989,10219,Released,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.
399579,Alita: Battle Angel,en,2019-01-31,122,170000000.0,405000000.0,14.9488,7.269,10216,Released,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past."
176,Saw,en,2004-10-01,103,1200000.0,104045735.0,16.2048,7.425,10201,Released,"Two men wake up to find themselves shackled in a grimy, abandoned bathroom. As they struggle to comprehend their predicament, they discover a disturbing tape left behind by the sadistic mastermind known as Jigsaw. With a chilling voice and cryptic instructions, Jigsaw informs them that they must partake in a gruesome game in order to secure their freedom."
